model,gpt_says,compound,species,manual_inspection_says,index,text_type,iteration,gpt_interpretation,judgement,status,category
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,529,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Cistanche_deserticola,TRUE,532,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Tyrosol,Ligustrum_delavayanum,FALSE,535,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Sideritis_congesta,TRUE,537,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Inula_helenium,TRUE,539,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Arctium_lappa,TRUE,540,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Artemisia_absinthium,TRUE,541,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lippia_origanoides,FALSE,545,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lippia_graveolens,FALSE,548,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Tyrosol,Distylium_racemosum,TRUE,550,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,FALSE,552,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,557,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Agastache_rugosa,FALSE,559,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,564,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Marrubium_vulgare,FALSE,566,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Thymus_maroccanus,TRUE,568,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Crotalaria_saharae,FALSE,569,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Rhodiola_heterodonta,TRUE,577,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,578,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,580,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Melissa_officinalis,TRUE,583,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lycopus_lucidus,TRUE,588,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Salidroside,Gaultheria_procumbens,TRUE,590,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Salidroside,Helleborus_foetidus,FALSE,596,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Dracocephalum_moldavica,TRUE,601,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Plectranthus_barbatus,TRUE,602,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,604,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Portulaca_oleracea,TRUE,605,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Rosmarinus_officinalis,TRUE,606,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Litchi_chinensis,TRUE,608,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Centella_asiatica,TRUE,612,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Sarcandra_glabra,TRUE,614,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Sarcandra_glabra,TRUE,619,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Globularia_vulgaris,FALSE,620,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Leucojum_aestivum,TRUE,624,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Tyrosol,Echinacea_purpurea,FALSE,625,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_limbata,TRUE,627,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Rubia_tinctorum,TRUE,630,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,634,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,635,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_officinalis,TRUE,636,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Leucojum_aestivum,FALSE,643,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Tyrosol,Aristolochia_melastoma,TRUE,647,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,649,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Thymus_serpyllum,TRUE,652,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,654,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Ocimum_gratissimum,TRUE,658,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Salidroside,Alnus_incana,TRUE,659,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Origanum_vulgare,TRUE,665,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Pistacia_lentiscus,FALSE,666,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Tyrosol,NA,TRUE,673,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Prunella_vulgaris,FALSE,679,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Satureja_hortensis,TRUE,680,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,683,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Habranthus_jamesonii,TRUE,684,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Zephyranthes_filifolia,TRUE,686,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,yes,Salidroside,Rhodiola_crenulata,FALSE,690,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,691,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_sahendica,TRUE,693,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,695,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_przewalskii,TRUE,698,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Artemisia_annua,TRUE,701,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Clerodendrum_petasites,FALSE,703,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Tyrosol,Luehea_divaricata,TRUE,705,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Dracocephalum_palmatum,TRUE,706,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Eucalyptus_globulus,TRUE,713,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Chionanthus_retusus,TRUE,716,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,717,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Ligustrum_vulgare,TRUE,719,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,721,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Abeliophyllum_distichum,TRUE,723,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_officinalis,TRUE,725,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_yunnanensis,TRUE,729,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,731,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,736,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Galanthamine,Arabidopsis_thaliana,FALSE,739,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Perilla_frutescens,FALSE,741,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,742,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_euphratica,TRUE,745,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Merremia_umbellata,TRUE,746,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Ruta_graveolens,FALSE,753,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Perilla_frutescens,FALSE,756,abstract,2,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Salidroside,Akebia_quinata,TRUE,765,abstract,2,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,4'-O-Methylnorbelladine,Leucojum_aestivum,FALSE,767,abstract,2,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Apium_graveolens,TRUE,769,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Laurus_nobilis,TRUE,771,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Mentha_spicata,TRUE,773,abstract,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Nerine_huttoniae,FALSE,2,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,feruloyltyramine,Dendrobium_moniliforme,FALSE,6,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Rehmannia_glutinosa,FALSE,7,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Pancratium_illyricum,TRUE,10,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Zephyranthes_carinata,TRUE,16,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Salvia_officinalis,FALSE,17,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Cocculus_laurifolius,TRUE,25,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Hordenine,Cyathobasis_fruticulosa,TRUE,30,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Tyrosol,Borassus_flabellifer,TRUE,42,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Lycoris_radiata,TRUE,43,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Coffea_arabica,FALSE,45,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Olea_europaea,TRUE,59,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Crinum_zeylanicum,TRUE,63,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Nepeta_trachonitica,TRUE,68,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Crinum_kirkii,TRUE,70,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Nepeta_longibracteata,TRUE,73,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Zephyranthes_candida,TRUE,74,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Origanum_rotundifolium,TRUE,75,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,76,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Haemanthamine,Narcissus_confusus,TRUE,77,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Forsythia_suspensa,TRUE,82,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Lycoris_albiflora,TRUE,83,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Panax_notoginseng,FALSE,88,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Argemone_platyceras,FALSE,90,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Isobetanin,Opuntia_stricta,TRUE,94,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Opuntia_undulata,TRUE,97,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,100,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Lycoris_aurea,TRUE,101,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Aronia_arbutifolia,TRUE,102,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,104,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,TRUE,107,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Anchusa_azurea,TRUE,110,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Buglossoides_purpurocaerulea,TRUE,113,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Echium_vulgare,TRUE,117,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Omphalodes_verna,TRUE,121,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Symphytum_officinale,TRUE,125,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,129,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Zephyranthes_candida,TRUE,133,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Echinacea_purpurea,FALSE,138,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Phaseolus_vulgaris,FALSE,140,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,4-Hydroxyphenyllactate,Nicotiana_tabacum,TRUE,141,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Aloe_arborescens,TRUE,144,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,148,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,feruloyltyramine,Lycium_barbarum,TRUE,162,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Sterculia_striata,TRUE,168,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,170,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Eucalyptus_globulus,FALSE,172,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Homogentisate,Arabidopsis_thaliana,TRUE,174,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,177,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Osmanthus_fragrans,TRUE,182,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Pancratium_canariense,TRUE,186,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Tchihatchewia_isatidea,TRUE,190,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Mentha_longifolia,TRUE,191,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Pseudosempervivum_sempervivum,TRUE,194,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Centaurea_urvillei,TRUE,198,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Helichrysum_italicum,FALSE,203,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Mentha_spicata,FALSE,204,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Origanum_vulgare,FALSE,205,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_plebeia,TRUE,207,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_gratissimum,TRUE,208,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_sibthorpii,TRUE,212,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_longicaulis,TRUE,213,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Galanthus_woronowii,TRUE,228,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Galanthus_woronowii,TRUE,229,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rosmarinus_officinalis,FALSE,232,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Marrubium_alysson,FALSE,233,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Opuntia_dillenii,TRUE,238,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Marrubium_thessalum,TRUE,241,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Osmanthus_fragrans,TRUE,243,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Mentha_piperita,TRUE,244,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Pogostemon_cablin,TRUE,246,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Cotinus_coggygria,TRUE,247,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Mescaline,Lophophora_williamsii,TRUE,254,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Narcissus_jonquilla,TRUE,259,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Stevia_rebaudiana,TRUE,260,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,266,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Rhipsalis_rhombea,TRUE,268,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Symphytum_officinale,TRUE,270,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,271,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Crinum_asiaticum,FALSE,273,full_text,2,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Betanin,Hylocereus_undatus,TRUE,280,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,282,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Bauhinia_blakeana,FALSE,291,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,292,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Prunus_cerasus,FALSE,296,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Galanthus_elwesii,TRUE,297,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rosa_rubiginosa,TRUE,300,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,TRUE,301,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,303,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,feruloyltyramine,Tinospora_crispa,FALSE,304,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,FALSE,305,full_text,2,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_plebeia,FALSE,307,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Lycoris_radiata,TRUE,310,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Pancratium_maritimum,TRUE,312,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Echium_vulgare,TRUE,318,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Perovskia_atriplicifolia,TRUE,319,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Iresine_lindenii,TRUE,321,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Panax_ginseng,FALSE,325,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Lycoris_radiata,TRUE,327,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Mesembryanthemum_crystallinum,TRUE,331,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Dhurrin,Sorghum_bicolor,FALSE,336,full_text,2,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Melissa_officinalis,TRUE,337,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Satureja_hortensis,TRUE,338,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Demecolcine,Androcymbium_palaestinum,TRUE,353,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Schisandra_chinensis,TRUE,356,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Opuntia_stricta,TRUE,358,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Ornithogalum_umbellatum,TRUE,361,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Betanin,Opuntia_dillenii,TRUE,365,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Dhurrin,Polyscias_australiana,TRUE,366,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Dhurrin,Zea_mays,FALSE,368,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,372,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Basella_alba,FALSE,374,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Thymus_pulegioides,TRUE,376,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Thymus_vulgaris,TRUE,377,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Homogentisate,Capsicum_annuum,FALSE,378,full_text,2,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Homogentisate,Limonium_sinuatum,TRUE,380,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Homogentisate,Jatropha_integerrima,TRUE,382,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Haemanthamine,Pancratium_sickenbergeri,TRUE,389,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Homogentisate,Entada_phaseoloides,TRUE,391,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Sinningia_aggregata,TRUE,392,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Zephyranthes_candida,TRUE,393,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_kirilowii,TRUE,394,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Leptocarpha_rivularis,TRUE,396,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Pancratium_maritimum,FALSE,397,full_text,2,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Habranthus_jamesonii,TRUE,409,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,413,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Melissa_officinalis,TRUE,414,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Ocimum_basilicum,FALSE,419,full_text,2,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_tomentosa,TRUE,421,full_text,2,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Sideritis_albiflora,TRUE,422,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Origanum_dictamnus,TRUE,427,full_text,2,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Cistanche_deserticola,TRUE,430,full_text,2,Y,true_positive,true,positive
